0,1,2
0.6350364963503652,0.6350364963503652,0.6204379562043796
0.6350364963503652,0.6204379562043796,0.6204379562043796
0.6204379562043796,0.6204379562043796,0.6350364963503652
0.6204379562043796,0.6350364963503652,0.6350364963503652
0.6350364963503652,0.6350364963503652,0.6350364963503652
0.6350364963503652,0.6350364963503652,0.605839416058394
0.6350364963503652,0.605839416058394,0.562043795620438
0.605839416058394,0.562043795620438,0.6496350364963503
0.562043795620438,0.6496350364963503,0.605839416058394
0.6496350364963503,0.605839416058394,0.562043795620438
0.605839416058394,0.562043795620438,0.5474452554744527
0.562043795620438,0.5474452554744527,0.5328467153284673
0.5474452554744527,0.5328467153284673,0.562043795620438
0.5328467153284673,0.562043795620438,0.5766423357664232
0.562043795620438,0.5766423357664232,0.5912408759124088
0.5766423357664232,0.5912408759124088,0.5474452554744527
0.5912408759124088,0.5474452554744527,0.5328467153284673
0.5474452554744527,0.5328467153284673,0.5036496350364963
0.5328467153284673,0.5036496350364963,0.44525547445255476
0.5036496350364963,0.44525547445255476,0.45985401459854014
0.44525547445255476,0.45985401459854014,0.416058394160584
0.45985401459854014,0.416058394160584,0.3868613138686132
0.416058394160584,0.3868613138686132,0.416058394160584
0.3868613138686132,0.416058394160584,0.44525547445255476
0.416058394160584,0.44525547445255476,0.4744525547445255
0.44525547445255476,0.4744525547445255,0.43065693430656937
0.4744525547445255,0.43065693430656937,0.45985401459854014
0.43065693430656937,0.45985401459854014,0.5182481751824817
0.45985401459854014,0.5182481751824817,0.6496350364963503
0.5182481751824817,0.6496350364963503,0.6350364963503652
0.6496350364963503,0.6350364963503652,0.5766423357664232
0.6350364963503652,0.5766423357664232,0.5766423357664232
0.5766423357664232,0.5766423357664232,0.562043795620438
0.5766423357664232,0.562043795620438,0.5766423357664232
0.562043795620438,0.5766423357664232,0.605839416058394
0.5766423357664232,0.605839416058394,0.6350364963503652
0.605839416058394,0.6350364963503652,0.5912408759124088
0.6350364963503652,0.5912408759124088,0.605839416058394
0.5912408759124088,0.605839416058394,0.6934306569343067
0.605839416058394,0.6934306569343067,0.6350364963503652
0.6934306569343067,0.6350364963503652,0.8394160583941606
0.6350364963503652,0.8394160583941606,0.8102189781021898
0.8394160583941606,0.8102189781021898,0.8248175182481754
0.8102189781021898,0.8248175182481754,0.8394160583941606
0.8248175182481754,0.8394160583941606,0.8248175182481754
0.8394160583941606,0.8248175182481754,0.8394160583941606
0.8248175182481754,0.8394160583941606,0.7518248175182483
0.8394160583941606,0.7518248175182483,0.781021897810219
0.7518248175182483,0.781021897810219,0.7664233576642334
0.781021897810219,0.7664233576642334,0.7664233576642334
0.7664233576642334,0.7664233576642334,0.7518248175182483
0.7664233576642334,0.7518248175182483,0.605839416058394
0.7518248175182483,0.605839416058394,0.5766423357664232
0.605839416058394,0.5766423357664232,0.6496350364963503
0.5766423357664232,0.6496350364963503,0.605839416058394
0.6496350364963503,0.605839416058394,0.562043795620438
0.605839416058394,0.562043795620438,0.44525547445255476
0.562043795620438,0.44525547445255476,0.5182481751824817
0.44525547445255476,0.5182481751824817,0.4744525547445255
0.5182481751824817,0.4744525547445255,0.4744525547445255
0.4744525547445255,0.4744525547445255,0.5036496350364963
0.4744525547445255,0.5036496350364963,0.4744525547445255
0.5036496350364963,0.4744525547445255,0.605839416058394
0.4744525547445255,0.605839416058394,0.6350364963503652
0.605839416058394,0.6350364963503652,0.605839416058394
0.6350364963503652,0.605839416058394,0.5182481751824817
0.605839416058394,0.5182481751824817,0.4890510948905109
0.5182481751824817,0.4890510948905109,0.416058394160584
0.4890510948905109,0.416058394160584,0.44525547445255476
0.416058394160584,0.44525547445255476,0.4890510948905109
0.44525547445255476,0.4890510948905109,0.5328467153284673
0.4890510948905109,0.5328467153284673,0.4890510948905109
0.5328467153284673,0.4890510948905109,0.5328467153284673
0.4890510948905109,0.5328467153284673,0.5182481751824817
0.5328467153284673,0.5182481751824817,0.5328467153284673
0.5182481751824817,0.5328467153284673,0.4744525547445255
0.5328467153284673,0.4744525547445255,0.4890510948905109
0.4744525547445255,0.4890510948905109,0.5182481751824817
0.4890510948905109,0.5182481751824817,0.4890510948905109
0.5182481751824817,0.4890510948905109,0.43065693430656937
0.4890510948905109,0.43065693430656937,0.416058394160584
0.43065693430656937,0.416058394160584,0.4744525547445255
0.416058394160584,0.4744525547445255,0.45985401459854014
0.4744525547445255,0.45985401459854014,0.4744525547445255
0.45985401459854014,0.4744525547445255,0.5036496350364963
0.4744525547445255,0.5036496350364963,0.4890510948905109
0.5036496350364963,0.4890510948905109,0.4744525547445255
0.4890510948905109,0.4744525547445255,0.4744525547445255
0.4744525547445255,0.4744525547445255,0.44525547445255476
0.4744525547445255,0.44525547445255476,0.45985401459854014
0.44525547445255476,0.45985401459854014,0.44525547445255476
0.45985401459854014,0.44525547445255476,0.5912408759124088
0.44525547445255476,0.5912408759124088,0.6496350364963503
0.5912408759124088,0.6496350364963503,0.6788321167883211
0.6496350364963503,0.6788321167883211,0.6788321167883211
0.6788321167883211,0.6788321167883211,0.7080291970802919
0.6788321167883211,0.7080291970802919,0.6788321167883211
0.7080291970802919,0.6788321167883211,0.6204379562043796
0.6788321167883211,0.6204379562043796,0.7518248175182483
0.6204379562043796,0.7518248175182483,0.781021897810219
0.7518248175182483,0.781021897810219,0.7372262773722627
0.781021897810219,0.7372262773722627,0.7518248175182483
0.7372262773722627,0.7518248175182483,0.7518248175182483
0.7518248175182483,0.7518248175182483,0.664233576642336
0.7518248175182483,0.664233576642336,0.6350364963503652
0.664233576642336,0.6350364963503652,0.664233576642336
0.6350364963503652,0.664233576642336,0.6496350364963503
0.664233576642336,0.6496350364963503,0.562043795620438
0.6496350364963503,0.562043795620438,0.562043795620438
0.562043795620438,0.562043795620438,0.5328467153284673
0.562043795620438,0.5328467153284673,0.4890510948905109
0.5328467153284673,0.4890510948905109,0.5182481751824817
0.4890510948905109,0.5182481751824817,0.4890510948905109
0.5182481751824817,0.4890510948905109,0.4744525547445255
0.4890510948905109,0.4744525547445255,0.4890510948905109
0.4744525547445255,0.4890510948905109,0.4744525547445255
0.4890510948905109,0.4744525547445255,0.4744525547445255
0.4744525547445255,0.4744525547445255,0.44525547445255476
0.4744525547445255,0.44525547445255476,0.4890510948905109
0.44525547445255476,0.4890510948905109,0.5036496350364963
0.4890510948905109,0.5036496350364963,0.45985401459854014
0.5036496350364963,0.45985401459854014,0.45985401459854014
0.45985401459854014,0.45985401459854014,0.45985401459854014
0.45985401459854014,0.45985401459854014,0.4744525547445255
0.45985401459854014,0.4744525547445255,0.45985401459854014
0.4744525547445255,0.45985401459854014,0.44525547445255476
0.45985401459854014,0.44525547445255476,0.3868613138686132
0.44525547445255476,0.3868613138686132,0.3868613138686132
0.3868613138686132,0.3868613138686132,0.27007299270072993
0.3868613138686132,0.27007299270072993,0.27007299270072993
0.27007299270072993,0.27007299270072993,0.18248175182481763
0.27007299270072993,0.18248175182481763,0.2116788321167884
0.18248175182481763,0.2116788321167884,0.2846715328467153
0.2116788321167884,0.2846715328467153,0.27007299270072993
0.2846715328467153,0.27007299270072993,0.5182481751824817
0.27007299270072993,0.5182481751824817,0.44525547445255476
0.5182481751824817,0.44525547445255476,0.37226277372262784
0.44525547445255476,0.37226277372262784,0.37226277372262784
0.37226277372262784,0.37226277372262784,0.3138686131386861
0.37226277372262784,0.3138686131386861,0.2992700729927007
0.3138686131386861,0.2992700729927007,0.22627737226277378
0.2992700729927007,0.22627737226277378,0.25547445255474455
0.22627737226277378,0.25547445255474455,0.27007299270072993
0.25547445255474455,0.27007299270072993,0.2846715328467153
0.27007299270072993,0.2846715328467153,0.25547445255474455
0.2846715328467153,0.25547445255474455,0.27007299270072993
0.25547445255474455,0.27007299270072993,0.27007299270072993
0.27007299270072993,0.27007299270072993,0.25547445255474455
0.27007299270072993,0.25547445255474455,0.22627737226277378
0.25547445255474455,0.22627737226277378,0.22627737226277378
0.22627737226277378,0.22627737226277378,0.27007299270072993
0.22627737226277378,0.27007299270072993,0.2846715328467153
0.27007299270072993,0.2846715328467153,0.24087591240875916
0.2846715328467153,0.24087591240875916,0.2846715328467153
0.24087591240875916,0.2846715328467153,0.3138686131386861
0.2846715328467153,0.3138686131386861,0.2992700729927007
0.3138686131386861,0.2992700729927007,0.27007299270072993
0.2992700729927007,0.27007299270072993,0.25547445255474455
0.27007299270072993,0.25547445255474455,0.24087591240875916
0.25547445255474455,0.24087591240875916,0.24087591240875916
0.24087591240875916,0.24087591240875916,0.2116788321167884
0.24087591240875916,0.2116788321167884,0.10948905109489049
0.2116788321167884,0.10948905109489049,0.06569343065693434
0.10948905109489049,0.06569343065693434,0.014598540145985384
0.06569343065693434,0.014598540145985384,0.021897810218978186
0.014598540145985384,0.021897810218978186,0.06569343065693434
0.021897810218978186,0.06569343065693434,0.007299270072992803
0.06569343065693434,0.007299270072992803,0.014598540145985384
0.007299270072992803,0.014598540145985384,0.0
0.014598540145985384,0.0,0.014598540145985384
0.0,0.014598540145985384,0.051094890510948954
0.014598540145985384,0.051094890510948954,0.13868613138686126
0.051094890510948954,0.13868613138686126,0.10948905109489049
0.13868613138686126,0.10948905109489049,0.051094890510948954
0.10948905109489049,0.051094890510948954,0.08029197080291972
0.051094890510948954,0.08029197080291972,0.12408759124087587
0.08029197080291972,0.12408759124087587,0.10948905109489049
0.12408759124087587,0.10948905109489049,0.13868613138686126
0.10948905109489049,0.13868613138686126,0.13868613138686126
0.13868613138686126,0.13868613138686126,0.0948905109489051
